callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2
FIN101,,461f4e,OH-LWG,A359,EFHK,VHHH,2019-07-31 14:54:18+00:00,2019-08-01 00:03:56+00:00,2019-08-01 00:00:00+00:00,60.31643107786017,24.947695050920764,0.0,22.31341863082627,113.90574137369791,114.3
BAW9CG,,400613,G-CIVK,B744,EGLL,KPHX,2019-07-31 14:54:18+00:00,2019-08-01 00:41:44+00:00,2019-08-01 00:00:00+00:00,51.46481323242188,-0.4786475929054177,0.0,33.44084658865201,-111.97999915298149,426.72
UAE317,,8963e4,A6-EOG,A388,RJBB,OMDB,2019-07-31 14:54:39+00:00,2019-08-01 00:17:55+00:00,2019-08-01 00:00:00+00:00,34.4261712543035,135.24238586425778,0.0,25.244312609656376,55.367310721919225,144.78
AAL49,,ab0d15,N811AB,B788,LFPG,KDFW,2019-07-31 14:54:47+00:00,2019-08-01 00:02:11+00:00,2019-08-01 00:00:00+00:00,49.01953125,2.4946007361778846,304.8,32.94351196289062,-97.05454101562498,320.04
QTR4NM,,06a148,A7-APG,A388,YPPH,OTHH,2019-07-31 14:58:20+00:00,2019-08-01 02:04:26+00:00,2019-08-01 00:00:00+00:00,-31.93519592285156,115.96651611328129,-304.8,25.27607345581055,51.61749521891277,137.16
FIN141,,461f48,OH-LWA,A359,EFHK,VTBS,2019-07-31 14:59:14+00:00,2019-08-01 00:05:43+00:00,2019-08-01 00:00:00+00:00,60.31718444824219,24.94928820379849,0.0,13.756325931872349,100.7570126182155,358.14
ANA106,,869232,JA788A,B77W,,KLAX,2019-07-31 15:00:43+00:00,2019-08-01 00:44:39+00:00,2019-08-01 00:00:00+00:00,35.52154541015625,139.89383697509768,2133.6,33.95343327926377,-118.3890724182129,106.68
N455PG,,a585fb,N455PG,,KPUB,KBNG,2019-07-31 15:00:44+00:00,2019-08-01 02:05:08+00:00,2019-08-01 00:00:00+00:00,38.2869873046875,-104.50674503407579,1219.2,33.97764044292902,-117.0164108276367,1280.16
N5213U,,a68f79,N5213U,,KSMF,KE67,2019-07-31 15:00:59+00:00,2019-08-01 00:34:59+00:00,2019-08-01 00:00:00+00:00,38.70208740234375,-121.58013916015621,0.0,33.05539405952066,-110.85076156927609,2926.08
IBE2602,,346045,,,SAEZ,LEBL,2019-07-31 15:02:04+00:00,2019-08-01 02:58:55+00:00,2019-08-01 00:00:00+00:00,-34.81762902211335,-58.5626220703125,0.0,41.21264958785752,2.050698020241477,426.72
RBA003,,89505a,V8-DLC,B788,WBSB,EGLL,2019-07-31 15:02:05+00:00,2019-08-01 05:04:53+00:00,2019-08-01 00:00:00+00:00,4.939797611559852,114.9257054822198,0.0,51.46498857918432,-0.437774658203125,-7.62
EVA052,,899039,B-16735,B77W,RCTP,KDWH,2019-07-31 15:02:21+00:00,2019-08-01 04:49:54+00:00,2019-08-01 00:00:00+00:00,25.07931984077065,121.2469309680867,0.0,30.00691223144531,-95.5301621380974,861.0600000000002
AFR257,AF257,394a0c,F-GSQM,B77W,,LFPG,2019-07-31 15:03:41+00:00,2019-08-01 03:34:03+00:00,2019-08-01 00:00:00+00:00,2.308851339049258,103.0378354828933,7315.200000000002,48.99636840820312,2.630662184495192,175.26
GEC8473,,3c7061,D-ALCA,MD11,VHHH,EDDF,2019-07-31 15:04:22+00:00,2019-08-01 04:01:49+00:00,2019-08-01 00:00:00+00:00,22.30238342285156,113.9171863902699,0.0,50.04005949375993,8.545563156540329,68.58
BAW49,BA49,4006af,G-CIVY,B744,EGLL,KSEA,2019-07-31 15:04:28+00:00,2019-08-01 00:03:59+00:00,2019-08-01 00:00:00+00:00,51.46481323242188,-0.4762721706081265,0.0,47.46492004394531,-122.30776977539058,137.16
DLH714,LH714,3c6707,D-AIXG,A359,EDDM,RJTL,2019-07-31 15:04:45+00:00,2019-08-01 01:38:59+00:00,2019-08-01 00:00:00+00:00,48.34126281738281,11.75804725060096,304.8,35.57171630859375,140.1625442504883,1226.82
THY45T,,4ba9e7,TC-JOG,A333,FACT,LTBW,2019-07-31 15:05:03+00:00,2019-08-01 01:13:52+00:00,2019-08-01 00:00:00+00:00,-33.98886108398438,18.60921431560906,0.0,41.1461729922537,28.7096474387429,777.24
DTA743,,09007a,D2-TEF,B772,,,2019-07-31 15:06:16+00:00,2019-08-01 18:07:50+00:00,2019-08-01 00:00:00+00:00,-25.076759467690692,30.86344592976121,11277.6,-22.285813153800348,-43.12266031901038,5234.940000000001
CPA147,,780237,B-LAL,A333,VHHH,YBBN,2019-07-31 15:08:07+00:00,2019-08-01 01:25:36+00:00,2019-08-01 00:00:00+00:00,22.30668640136719,113.93027010830971,304.8,-27.37545776367188,153.1338155494546,-114.3
AFR166,AF166,39c425,,,LFPG,VTBS,2019-07-31 15:09:11+00:00,2019-08-01 01:40:27+00:00,2019-08-01 00:00:00+00:00,48.994600974907314,2.526277240953947,304.8,13.74481201171875,100.7540525239089,297.18
SVA127,SV127,710105,HZ-AK27,B77W,,LFPG,2019-07-31 15:09:18+00:00,2019-08-01 06:44:59+00:00,2019-08-01 00:00:00+00:00,30.850074897378178,73.48963623046875,6400.8,48.99618530273438,2.626225398137019,152.4
EXS280,,407177,,,EGNP,EGNM,2019-07-31 15:10:10+00:00,2019-08-01 00:09:44+00:00,2019-08-01 00:00:00+00:00,53.88702392578125,-1.6982509068080283,609.6,53.83533542439088,-1.61353616153491,381.0
THY65,TK65,4ba9cb,TC-JNK,A333,VTBS,LTBW,2019-07-31 15:10:22+00:00,2019-08-01 00:16:51+00:00,2019-08-01 00:00:00+00:00,13.63577270507812,100.7464757458917,304.8,41.15107727050781,28.70953369140625,769.62
UAL87,,a75103,N57016,B772,KLDJ,KEWR,2019-07-31 15:13:58+00:00,2019-08-01 21:15:26+00:00,2019-08-01 00:00:00+00:00,40.658957271252646,-74.26458185369319,609.6,40.74033058295815,-74.13436889648438,236.22
CTM1014,,3b7781,F-RAJB,A342,LFPG,CYVR,2019-07-31 15:14:28+00:00,2019-08-01 01:16:28+00:00,2019-08-01 00:00:00+00:00,49.01861572265625,2.472275954026442,304.8,49.19761528403071,-123.134765625,91.44
FIN73,,461f4d,OH-LWF,A359,EFHK,,2019-07-31 15:14:36+00:00,2019-08-01 00:01:46+00:00,2019-08-01 00:00:00+00:00,60.31622314453125,24.947299299568964,0.0,36.21176147460938,140.6827354431152,3482.34
TPU961,,a69974,N524TA,A319,,,2019-07-31 15:15:51+00:00,2019-08-01 00:53:57+00:00,2019-08-01 00:00:00+00:00,14.26053321967691,-90.70288407175168,9144.0,-9.26971435546875,-78.4624468269995,11277.6
QTR934,QR934,06a0dc,A7-BAS,B77W,OTHH,RPLS,2019-07-31 15:15:56+00:00,2019-08-01 00:04:42+00:00,2019-08-01 00:00:00+00:00,25.2791748046875,51.61636352539062,0.0,14.45768194683527,120.9276701274671,525.78
THY067,,4bb183,,,,LTBW,2019-07-31 15:16:18+00:00,2019-08-01 01:22:26+00:00,2019-08-01 00:00:00+00:00,1.50128173828125,103.7319325592558,10668.0,41.16060418597722,28.70939774946733,716.2800000000002
CMB537,,a8bc4f,N662GT,,EDFH,OTBH,2019-07-31 15:16:57+00:00,2019-08-01 01:05:51+00:00,2019-08-01 00:00:00+00:00,49.91569519042969,7.231389095908718,914.4,25.125860440529,51.31154186320755,167.64
XOJ783,,aa9dc1,N783XJ,C750,KFOK,KSJC,2019-07-31 15:18:59+00:00,2019-08-01 00:45:31+00:00,2019-08-01 00:00:00+00:00,40.775390625,-72.68023681640625,1219.2,37.34900005793167,-121.9149846615999,83.82000000000002
UAE232,,89647c,A6-EUR,A388,KIAD,OMDB,2019-07-31 15:19:16+00:00,2019-08-01 03:53:54+00:00,2019-08-01 00:00:00+00:00,38.93390590861692,-77.45597839355469,0.0,25.24784088134766,55.37203470865886,
CMP235,CM235,0c20be,HP-1852CMP,B738,,KORD,2019-07-31 15:19:35+00:00,2019-08-01 04:39:38+00:00,2019-08-01 00:00:00+00:00,-29.17886352539062,-51.78046593299279,7620.0,41.965632034560386,-87.96606019485823,289.56
PAL104,,7580ef,RP-C7775,B77W,RPLS,KSFO,2019-07-31 15:19:50+00:00,2019-08-01 03:47:41+00:00,2019-08-01 00:00:00+00:00,14.44866943359375,120.9061037260911,914.4,37.61238098144531,-122.3599957405252,-15.24
THY166,,4ba9d3,TC-JNS,A333,,LTBW,2019-07-31 15:19:56+00:00,2019-08-01 00:42:28+00:00,2019-08-01 00:00:00+00:00,11.58897399902344,102.25562786233841,10363.2,41.15655414128707,28.72993469238281,716.2800000000002
N951T,,ad3a07,N951T,,76MI,0CD7,2019-07-31 15:20:11+00:00,2019-08-01 00:05:46+00:00,2019-08-01 00:00:00+00:00,43.16835021972656,-85.62367284020713,1219.2,39.99754307633739,-105.05813598632808,1722.12
EIN143,EI143,4ca5c6,EI-DUO,A332,EIDW,KSEA,2019-07-31 15:21:05+00:00,2019-08-01 00:27:27+00:00,2019-08-01 00:00:00+00:00,53.42477416992188,-6.3369140625,609.6,47.46510314941406,-122.3078384399414,129.54
BAW44N,BA273,406590,G-STBD,B77W,EGLL,KSAN,2019-07-31 15:22:09+00:00,2019-08-01 01:45:55+00:00,2019-08-01 00:00:00+00:00,51.4647216796875,-0.4819880305109905,0.0,32.728408813476555,-117.16820068359371,68.58
ANA8421,,861b69,JA605F,B763,RJBB,VTBS,2019-07-31 15:23:16+00:00,2019-08-01 01:21:54+00:00,2019-08-01 00:00:00+00:00,34.44334903005826,135.2280807495117,0.0,13.75593566894531,100.756941170528,358.14
THY61,,4bb1c3,TC-LNC,A333,WMKK,LTBW,2019-07-31 15:24:36+00:00,2019-08-01 01:49:18+00:00,2019-08-01 00:00:00+00:00,2.710317837989936,101.719997011382,0.0,41.14801025390625,28.70965576171875,784.86
CPA085,,780232,B-LJB,B748,PANC,VHHH,2019-07-31 15:26:20+00:00,2019-08-01 01:27:56+00:00,2019-08-01 00:00:00+00:00,61.1697801492982,-149.9933878580729,0.0,22.31314086914062,113.9048517400568,121.92
BAW243,,406f74,G-ZBKH,B789,EGLL,,2019-07-31 15:26:25+00:00,2019-08-01 00:36:17+00:00,2019-08-01 00:00:00+00:00,51.464755817995226,-0.4813385009765625,0.0,27.63513080144332,-96.68285663311299,12184.38
NAX7067,,47c5c9,LN-LNF,B788,ESSA,KOAK,2019-07-31 15:26:46+00:00,2019-08-01 01:47:16+00:00,2019-08-01 00:00:00+00:00,59.662604897709215,17.963688291352373,304.8,37.70861609507415,-122.22493047299591,-7.62
RWD500,,06e00f,9XR-WN,A332,FAOR,VABB,2019-07-31 15:27:06+00:00,2019-08-01 08:16:15+00:00,2019-08-01 00:00:00+00:00,-26.13583374023438,28.23766168558373,1524.0,19.0887451171875,72.8716153231534,53.34
BAW34,BA34,406d7b,,,WMKK,EGLL,2019-07-31 15:27:27+00:00,2019-08-01 04:13:14+00:00,2019-08-01 00:00:00+00:00,2.7086419574284957,101.72113352808461,0.0,51.47767639160156,-0.4280956371410412,22.86
HAL443,,a47d69,N389HA,A332,KPHX,YBBN,2019-07-31 15:27:37+00:00,2019-08-01 09:44:25+00:00,2019-08-01 00:00:00+00:00,33.43107061871027,-111.9898083745217,304.8,-27.38314819335938,153.1294624760466,-137.16
UAL933,,aad780,N798UA,B772,EDDF,KIAD,2019-07-31 15:28:15+00:00,2019-08-01 00:03:56+00:00,2019-08-01 00:00:00+00:00,50.04507064819336,8.56340910259046,0.0,38.942343501721396,-77.43617248535156,68.58
ARG1134,AR1134,e07211,LV-GHQ,A332,SAEZ,LEMD,2019-07-31 15:29:11+00:00,2019-08-01 03:26:55+00:00,2019-08-01 00:00:00+00:00,-34.817210051973014,-58.56027603149414,0.0,40.57888742220604,-3.5594454678622474,861.0600000000002
UAE209,,89617a,A6-EGB,B77W,LGAV,KEWR,2019-07-31 15:29:44+00:00,2019-08-01 01:11:52+00:00,2019-08-01 00:00:00+00:00,38.00802612304688,24.02347645861038,914.4,40.731578762248404,-74.13992448286575,205.74
BAW5,BA5,406f79,G-ZBKM,B789,EGLL,,2019-07-31 15:30:07+00:00,2019-08-01 02:20:26+00:00,2019-08-01 00:00:00+00:00,51.46485900878906,-0.4770887220228133,0.0,36.13347457627118,140.56597770528592,3070.86
DAL611,,a16c3a,N191DN,B763,KLAX,,2019-07-31 15:30:43+00:00,2019-08-01 08:13:19+00:00,2019-08-01 00:00:00+00:00,33.94711303710938,-118.43132797552609,0.0,34.77279921709481,139.1842460632324,10972.8
UAL836,,aabd7f,N791UA,B772,KORD,K06C,2019-07-31 15:32:22+00:00,2019-08-01 20:35:28+00:00,2019-08-01 00:00:00+00:00,41.96940276582362,-87.83154154932778,609.6,41.96539306640625,-88.03606900301847,586.74
AFR185,AF185,394a02,F-GSQC,B77W,VHHH,LFPG,2019-07-31 15:33:15+00:00,2019-08-01 03:32:24+00:00,2019-08-01 00:00:00+00:00,22.30677795410156,113.9305197975852,304.8,49.02607028767214,2.549840023643092,68.58
QTR704,QR704,06a125,,,KJFK,OTHH,2019-07-31 15:33:22+00:00,2019-08-01 03:09:24+00:00,2019-08-01 00:00:00+00:00,40.59219360351562,-73.8087158203125,304.8,25.26686096191406,51.60039265950522,121.92
CXA813,,780c7f,,,,YMML,2019-07-31 15:34:24+00:00,2019-08-01 00:36:27+00:00,2019-08-01 00:00:00+00:00,28.23147583007812,119.84224759615391,8839.2,-37.64140319824219,144.83270523395942,45.72
SAA204,SA204,00b0f2,ZS-SNH,A346,KJFK,FAOR,2019-07-31 15:34:51+00:00,2019-08-01 06:04:24+00:00,2019-08-01 00:00:00+00:00,40.57399943723517,-73.82194519042969,304.8,-26.16161281779665,28.249124380258422,1546.86
SWR18,LX18,4b187e,HB-JHE,A333,LSZH,KEWR,2019-07-31 15:35:19+00:00,2019-08-01 00:06:19+00:00,2019-08-01 00:00:00+00:00,47.46128664178363,8.559564443734976,304.8,40.74498580673993,-74.13137262517756,281.94
QTR813,,06a11f,,,RJTT,OTHH,2019-07-31 15:35:25+00:00,2019-08-01 02:02:28+00:00,2019-08-01 00:00:00+00:00,35.56036376953125,139.84588623046878,1524.0,25.269474094196898,51.59923337540537,
NAX43J,,478fcc,LN-LNL,B789,LEMD,KLAX,2019-07-31 15:36:18+00:00,2019-08-01 03:11:27+00:00,2019-08-01 00:00:00+00:00,40.46534651416843,-3.556137084960938,304.8,33.95422466730668,-118.38088989257808,137.16
EIN1GP,,4ca0fc,EI-LAX,A332,EIDW,KOPF,2019-07-31 15:36:50+00:00,2019-08-01 00:01:08+00:00,2019-08-01 00:00:00+00:00,53.424372268935386,-6.336930218864893,609.6,25.95185852050781,-80.36224365234375,1684.02
KLM810,,484560,PH-BVC,B77W,WMKK,EHAM,2019-07-31 15:36:56+00:00,2019-08-01 03:58:54+00:00,2019-08-01 00:00:00+00:00,2.712738554356462,101.71819752660289,0.0,52.31426432981329,4.754039219447545,
AAR236,,71c284,,,LIPZ,K06C,2019-07-31 15:37:46+00:00,2019-08-01 23:12:04+00:00,2019-08-01 00:00:00+00:00,45.523681640625,12.52931867327009,1219.2,41.96521306442002,-88.09125323628271,830.58
AEA042,,34530c,EC-MNS,B788,SAEZ,LEMD,2019-07-31 15:38:34+00:00,2019-08-01 02:53:16+00:00,2019-08-01 00:00:00+00:00,-34.818603515625,-58.557297064333504,0.0,40.57749938964844,-3.5596923828125,861.0600000000002
KQA124,,04c11a,5Y-KZD,B788,FAOR,LIRF,2019-07-31 15:38:48+00:00,2019-08-01 06:05:44+00:00,2019-08-01 00:00:00+00:00,-26.12557983398438,28.24077102373231,1524.0,41.83071899414062,12.21998041326349,83.82000000000002
ANA203,NH203,8691aa,JA784A,B77W,,EDDF,2019-07-31 15:39:52+00:00,2019-08-01 03:14:27+00:00,2019-08-01 00:00:00+00:00,35.54022216796875,139.8794746398926,2133.6,50.03957748413086,8.549766540527344,
DLH797,LH797,3c6519,D-AIHY,A346,VHHH,EDDF,2019-07-31 15:39:56+00:00,2019-08-01 03:21:23+00:00,2019-08-01 00:00:00+00:00,22.31346518306409,113.9501953125,304.8,50.04648971557617,8.559379577636719,68.58
UAE76F,,89645b,A6-EUF,A388,KJFK,OMDB,2019-07-31 15:40:03+00:00,2019-08-01 03:41:55+00:00,2019-08-01 00:00:00+00:00,40.568366616459215,-73.81333091042256,304.8,25.241240161960413,55.37178039550781,
AAL157,,ab5c12,N831AA,B789,LEMD,KDFW,2019-07-31 15:41:20+00:00,2019-08-01 01:27:57+00:00,2019-08-01 00:00:00+00:00,40.466696529065146,-3.557510375976562,609.6,32.93575480832892,-97.05456792091834,289.56
CMP765,CM765,0c20bc,HP-1850CMP,B738,FD83,,2019-07-31 15:41:39+00:00,2019-08-01 02:59:19+00:00,2019-08-01 00:00:00+00:00,28.33964538574219,-81.35169982910156,609.6,-19.25191071073891,-44.56244451349431,3954.78
TOM74C,,c00ec2,C-FFPH,B738,EIDW,EIDW,2019-07-31 15:41:47+00:00,2019-08-01 02:09:28+00:00,2019-08-01 00:00:00+00:00,53.42502400026483,-6.335960836971537,609.6,53.41351318359375,-6.129900251116055,388.62
EDW2M,WK2,4b188b,HB-JHR,A333,LSZH,KLAS,2019-07-31 15:41:58+00:00,2019-08-01 03:19:50+00:00,2019-08-01 00:00:00+00:00,47.46053016791909,8.558367215670073,304.8,36.10134887695312,-115.15548706054692,647.7
ANZ1,,c8215f,ZK-OKS,B77W,EGLL,KLAX,2019-07-31 15:42:39+00:00,2019-08-01 02:17:59+00:00,2019-08-01 00:00:00+00:00,51.464709265757406,-0.4923248291015625,0.0,33.93795776367188,-118.3769008091518,60.96
PAL659,PR659,75833b,RP-C8771,A333,OMDB,RPLX,2019-07-31 15:42:46+00:00,2019-08-01 00:36:10+00:00,2019-08-01 00:00:00+00:00,25.261127471923828,55.34674326578777,0.0,14.37556457519531,120.7799030172414,1440.18
AEA026,,343147,EC-KOM,A332,SLVR,LEMD,2019-07-31 15:43:25+00:00,2019-08-01 02:28:47+00:00,2019-08-01 00:00:00+00:00,-17.62298583984375,-63.15004047594573,609.6,40.58006286621094,-3.55963134765625,876.3000000000002
SDM6282,,4ca9f0,EI-UNP,B773,UUEE,UUEE,2019-07-31 15:43:26+00:00,2019-08-01 10:35:33+00:00,2019-08-01 00:00:00+00:00,55.948900125794495,37.27498054504395,914.4,55.99140231892213,37.5486946105957,594.36
BAW32,BA32,40688c,G-XLEB,A388,VHHH,EGLL,2019-07-31 15:44:15+00:00,2019-08-01 03:32:24+00:00,2019-08-01 00:00:00+00:00,22.31089782714844,113.943603515625,304.8,51.47769734010858,-0.4326629638671875,7.62
THA975,TG975,885152,HS-TJR,B772,UUDD,VTBS,2019-07-31 15:44:27+00:00,2019-08-01 00:04:25+00:00,2019-08-01 00:00:00+00:00,55.41828918457031,37.875527774586395,304.8,13.742732678429551,100.75344688013979,289.56
CAL061,,89901a,B-18055,B77W,RCTP,EDDF,2019-07-31 15:44:42+00:00,2019-08-01 04:29:54+00:00,2019-08-01 00:00:00+00:00,25.08929443359375,121.236826578776,0.0,50.0515251159668,8.5907665051912,
MAS131,MH131,75046c,,,WMKK,NZAA,2019-07-31 15:45:06+00:00,2019-08-01 01:08:45+00:00,2019-08-01 00:00:00+00:00,2.688217163085938,101.7345156912076,304.8,-36.98542785644531,174.8825917345412,441.96
UAL28,,a596b1,N45956,B789,,KSFO,2019-07-31 15:45:49+00:00,2019-08-01 04:05:24+00:00,2019-08-01 00:00:00+00:00,12.98648071289062,118.6100558576913,9448.8,37.61146545410156,-122.357775099734,7.62
BAW7TG,,4005bb,G-VIIC,B772,EGLL,4GE2,2019-07-31 15:46:10+00:00,2019-08-01 00:14:29+00:00,2019-08-01 00:00:00+00:00,51.46480237023305,-0.4766845703125,0.0,33.631759643554695,-84.26390355947062,990.6
MAS2,,75044d,,,WMKK,EGLL,2019-07-31 15:47:22+00:00,2019-08-01 04:28:29+00:00,2019-08-01 00:00:00+00:00,2.710968017578125,101.71938621391679,0.0,51.47769734010858,-0.4296112060546875,30.48
KLM610,KL610,485344,PH-BHL,B789,EHAM,EHAM,2019-07-31 15:47:23+00:00,2019-08-01 12:14:13+00:00,2019-08-01 00:00:00+00:00,52.29236150192002,4.745701381138393,0.0,52.36665887347722,4.712350027901786,22.86
DLH432,LH432,3c4b24,D-ABYD,B748,EDDF,K06C,2019-07-31 15:47:59+00:00,2019-08-01 00:07:47+00:00,2019-08-01 00:00:00+00:00,50.041374594478285,8.563267475849871,0.0,41.96548461914062,-88.02926497025925,579.12
CFG440,,3c4aa1,D-ABUA,B763,EDDF,CYYC,2019-07-31 15:48:12+00:00,2019-08-01 01:16:29+00:00,2019-08-01 00:00:00+00:00,50.04413223266602,8.582815872995479,0.0,51.12712097167969,-114.02138374947211,1074.42
GEC8220,,3c70c1,D-ALFA,B77L,EDDF,,2019-07-31 15:48:59+00:00,2019-08-01 01:46:26+00:00,2019-08-01 00:00:00+00:00,50.040525016138105,8.559741458377323,0.0,27.85485736394332,-96.53364328237677,10363.2
SAA281,SA281,00b204,ZS-SXV,A332,YPPH,FAOR,2019-07-31 15:49:07+00:00,2019-08-01 03:11:46+00:00,2019-08-01 00:00:00+00:00,-31.93120406845873,115.96764389349491,-304.8,-26.107984639830534,28.246166522686302,1600.2
OAE600,,a622c1,N495AX,,KIAD,LRBS,2019-07-31 15:49:57+00:00,2019-08-01 00:58:54+00:00,2019-08-01 00:00:00+00:00,38.93369642354674,-77.45613098144531,0.0,44.49078369140625,26.04237147739955,297.18
IRM136,,7335a5,EP-MME,A346,,LEBL,2019-07-31 15:50:54+00:00,2019-08-01 08:02:56+00:00,2019-08-01 00:00:00+00:00,23.169653941009003,112.90537516276041,4876.8,41.2780089297537,2.022857666015625,236.22
AZA681,AZ681,4ca987,EI-ISD,B772,SAEZ,LIRF,2019-07-31 15:51:13+00:00,2019-08-01 04:44:15+00:00,2019-08-01 00:00:00+00:00,-34.81805419921875,-58.55841811822387,0.0,41.82955984341896,12.22043769304143,83.82000000000002
QFA118,QF118,7c1475,VH-EBR,A332,VHHH,YSSY,2019-07-31 15:51:14+00:00,2019-08-01 00:29:24+00:00,2019-08-01 00:00:00+00:00,22.3084716796875,113.93746115944599,304.8,-34.00808560646186,151.2035179138184,76.2
DAL296,,a96779,N705DN,B77L,KATL,KATL,2019-07-31 15:52:40+00:00,2019-08-01 19:44:32+00:00,2019-08-01 00:00:00+00:00,33.63446044921875,-84.49859619140625,609.6,33.654567912473524,-84.29512023925781,830.58
UAE313,,8964a5,,,RJTT,OMDB,2019-07-31 15:52:55+00:00,2019-08-01 01:33:56+00:00,2019-08-01 00:00:00+00:00,35.61135864257812,139.8578453063965,1828.8,25.247641094660352,55.36497871830778,
BAW9,,4007ec,G-YMMA,B772,EGLL,VTBS,2019-07-31 15:53:49+00:00,2019-08-01 03:02:20+00:00,2019-08-01 00:00:00+00:00,51.46444702148438,-0.5087115313555728,304.8,13.790771484375,100.7661753687365,556.26
CAL063,,8990ec,,,RCTP,LOWW,2019-07-31 15:54:33+00:00,2019-08-01 04:35:47+00:00,2019-08-01 00:00:00+00:00,25.08837890625,121.23565673828121,0.0,48.11705017089844,16.55279159545898,
CPA156,,780aaa,B-LRF,A359,YBBN,VHHH,2019-07-31 15:55:21+00:00,2019-08-01 00:18:26+00:00,2019-08-01 00:00:00+00:00,-27.39291950807734,153.1239025409405,-304.8,22.31195068359375,113.90120627663349,121.92
KLM166,,485000,PH-BVK,B77W,EHAM,4GE2,2019-07-31 15:55:22+00:00,2019-08-01 00:10:44+00:00,2019-08-01 00:00:00+00:00,52.29017354674258,4.739972795758929,0.0,33.63171076370498,-84.27240371704102,982.98
FIN132,,461f50,OH-LWI,A359,,EFHK,2019-07-31 15:55:23+00:00,2019-08-01 02:47:17+00:00,2019-08-01 00:00:00+00:00,2.290237426757812,103.07978225966629,7010.4000000000015,60.31317242121292,24.95956420898438,
LOT23,LO23,48ae03,SP-LRD,B788,EPWA,KHHR,2019-07-31 15:56:45+00:00,2019-08-01 03:16:50+00:00,2019-08-01 00:00:00+00:00,52.15846252441406,20.9735107421875,0.0,33.93970036910752,-118.35966110229491,144.78
BAW31F,BA193,4005b9,G-VIIA,B772,EGLL,KDFW,2019-07-31 15:57:43+00:00,2019-08-01 00:50:59+00:00,2019-08-01 00:00:00+00:00,51.46480237023305,-0.4810333251953125,0.0,32.932571411132805,-97.05454101562498,266.7
AAL127,,ab4ae9,N827AN,B789,KDFW,,2019-07-31 15:58:14+00:00,2019-08-01 05:11:40+00:00,2019-08-01 00:00:00+00:00,32.868667602539055,-97.05245361328122,304.8,32.931472778320305,129.22855224609378,12184.38
CAL051,,89912e,,,RCTP,YSSY,2019-07-31 15:58:28+00:00,2019-08-01 00:26:27+00:00,2019-08-01 00:00:00+00:00,25.088025109242576,121.23521912772699,0.0,-33.998309636520126,151.20100021362302,45.72
N682RM,,a90c28,N682RM,,KAPA,NY62,2019-07-31 15:59:17+00:00,2019-08-01 02:20:12+00:00,2019-08-01 00:00:00+00:00,39.58248332395392,-104.85028076171879,1524.0,43.100389383606995,-75.63040597098217,2087.88
ABW453,,42435f,VP-BJC,G650,VHHH,EHAM,2019-07-31 16:00:14+00:00,2019-08-01 06:21:55+00:00,2019-08-01 00:00:00+00:00,22.30480646682998,113.92425537109379,0.0,52.3660536943856,4.712271554129464,22.86
AAL125,,a9e167,N736AT,B77W,KDFW,VHHH,2019-07-31 16:00:34+00:00,2019-08-01 08:13:59+00:00,2019-08-01 00:00:00+00:00,32.85861775026483,-97.05367107780614,304.8,22.31314086914062,113.90500155362221,114.3
THY55,TK55,4ba954,TC-JJT,B77W,,LTBW,2019-07-31 16:00:51+00:00,2019-08-01 01:56:12+00:00,2019-08-01 00:00:00+00:00,2.299401234772246,103.059003106479,7620.0,41.132672843286535,28.70995955033736,868.6800000000002
EVA087,,899035,B-16730,B77W,RCTP,LFPG,2019-07-31 16:01:07+00:00,2019-08-01 04:57:45+00:00,2019-08-01 00:00:00+00:00,25.07415254237288,121.24040135797459,0.0,49.02708435058594,2.569040151742788,114.3
CXA801,,780d78,B-2763,B788,,YSSY,2019-07-31 16:01:49+00:00,2019-08-01 00:24:58+00:00,2019-08-01 00:00:00+00:00,22.863386768405718,116.28789265950519,8229.6,-33.98788193524894,151.1868095397949,15.24
ISS90B,,4cafbb,,,LIMC,KJFK,2019-07-31 16:02:28+00:00,2019-08-01 00:24:22+00:00,2019-08-01 00:00:00+00:00,45.61397746457892,8.721771240234375,0.0,40.68022155761719,-73.7275390625,198.12
UAE367,,8963ed,A6-EOP,A388,RCTP,OMDB,2019-07-31 16:02:55+00:00,2019-08-01 00:14:22+00:00,2019-08-01 00:00:00+00:00,25.08851623535156,121.23586018880209,0.0,25.25366592407227,55.35437266031902,144.78
SDM6288,,4ca9b6,EI-XLM,B744,UUEE,UUEE,2019-07-31 16:02:57+00:00,2019-08-01 09:26:40+00:00,2019-08-01 00:00:00+00:00,55.93358443955243,37.27678298950195,914.4,55.99031066894531,37.54153164950284,579.12
TYA917,,4249ef,VQ-BQT,B738,,URRP,2019-07-31 16:04:16+00:00,2019-08-01 15:44:27+00:00,2019-08-01 00:00:00+00:00,24.71020714711335,114.08964912846399,10972.8,47.413330078125,39.75389099121094,594.36
TAR202,TU202,02a0ad,TS-IFN,A332,,CSB3,2019-07-31 16:04:16+00:00,2019-08-01 00:32:29+00:00,2019-08-01 00:00:00+00:00,37.5564833818856,9.990214472231658,3962.4,45.65796932931674,-73.40116882324219,1150.62
CMB118,,ab9639,N846AX,B772,ETAR,KBWI,2019-07-31 16:04:39+00:00,2019-08-01 00:08:07+00:00,2019-08-01 00:00:00+00:00,49.43064880371094,7.553461978310032,304.8,39.12352481130826,-76.62469482421875,320.04
